"","sites","richness","sd"
"831",831,3117.92,292.621301101929
"832",832,3119.82,293.347671137195
"833",833,3121.75,293.446891758676
"834",834,3123.34,292.850677984463
"835",835,3125.08,293.290929441961
"836",836,3126.47,293.73066942629
"837",837,3127.92,293.250493812393
"838",838,3130.09,293.646599080451
"839",839,3131.56,293.559152747136
"840",840,3133.22,293.929579280068
"841",841,3134.88,294.343861303185
"842",842,3136.39,294.163971830733
"843",843,3137.63,294.051965963278
"844",844,3139.48,294.316481895173
"845",845,3141.3,294.259230865397
"846",846,3142.67,294.098556111843
"847",847,3145.28,293.832463774302
"848",848,3153.01,293.467204128485
"849",849,3155.07,294.066516731549
"850",850,3156.57,293.987880427721
"851",851,3157.73,293.717064949288
"852",852,3159.25,294.10354718134
"853",853,3160.77,293.909827956972
"854",854,3162.18,293.799539300063
"855",855,3163.39,293.438200779598
"856",856,3164.51,293.08241661569
"857",857,3165.23,292.681881809233
"858",858,3166.99,291.641938172496
"859",859,3169.27,291.143508471772
"860",860,3170.6,291.34966322724
"861",861,3171.95,292.009145249067
"862",862,3173.81,291.860029237761
"863",863,3174.59,291.613279789338
"864",864,3175.89,292.180893705363
"865",865,3177.06,292.041225123641
"866",866,3185.97,290.63634311523
"867",867,3188.48,289.251820664237
"868",868,3190.31,289.315028571928
"869",869,3191.21,289.387730363346
"870",870,3193.45,288.922182910516
"871",871,3196.19,288.344655409165
"872",872,3197.57,288.542567452921
"873",873,3198.45,288.446776597162
"874",874,3199.97,287.983355825164
"875",875,3201.31,288.031798714494
"876",876,3203.35,288.222324926191
"877",877,3204.89,287.842335315707
"878",878,3206.37,287.595558295873
"879",879,3207.73,287.07496838761
"880",880,3210.22,285.54720036513
"881",881,3211.48,285.725003060176
"882",882,3219.05,285.766040316165
"883",883,3221.74,284.024775558952
"884",884,3223.08,283.860140551539
"885",885,3225.93,283.037965651253
"886",886,3227.54,283.467683655064
"887",887,3228.73,282.85056392935
"888",888,3230.57,283.010056394118
"889",889,3232.4,282.088316280236
"890",890,3233.62,281.671661422453
"891",891,3235.16,281.407527197899
"892",892,3237.06,281.325966440959
"893",893,3239.44,280.104681730372
"894",894,3240.89,280.522416504664
"895",895,3241.74,280.360180316447
"896",896,3243.45,279.720689512617
"897",897,3244.78,279.57036229677
"898",898,3246.93,279.380926552283
"899",899,3248.81,278.428189062542
"900",900,3251.45,278.551606483875
"901",901,3252.92,278.502549904001
"902",902,3254.75,278.093123527957
"903",903,3256.01,278.048411415906
"904",904,3258.54,278.948111463205
"905",905,3259.89,279.134263881608
"906",906,3261,279.575074393663
"907",907,3268.26,282.513345353862
"908",908,3270.85,281.959355728496
"909",909,3272.7,282.773011013385
"910",910,3274.13,283.161539896872
"911",911,3276.63,283.781985426357
"912",912,3278.53,282.697198715545
"913",913,3280.73,282.435649415236
"914",914,3284.43,278.853687242771
"915",915,3286.45,279.3853056084
"916",916,3287.91,279.323862390971
"917",917,3289.51,279.647451031986
"918",918,3291.17,279.383884013493
"919",919,3298.17,279.589889233527
"920",920,3300.02,279.827507474505
"921",921,3302.06,278.149542657916
"922",922,3303.98,278.319995325488
"923",923,3306.12,278.046986800229
"924",924,3307.57,277.885022913427
"925",925,3310.16,277.173785691843
"926",926,3311.37,277.288663906971
"927",927,3313.08,276.973057071323
"928",928,3313.92,276.915648462914
"929",929,3314.98,276.719672906964
"930",930,3315.98,276.56701308593
"931",931,3317.14,276.698757540113
"932",932,3318.32,276.041714019436
"933",933,3319.98,276.049475143991
"934",934,3321.73,276.471411750205
"935",935,3323.1,276.434970525245
"936",936,3324.61,275.525132953219
"937",937,3326.35,274.992979708372
"938",938,3328.13,275.321103807936
"939",939,3329.71,275.117836828902
"940",940,3332.2,274.332762619532
"941",941,3334.55,273.904553714345
"942",942,3335.81,273.192080833803
"943",943,3337.89,274.027975236327
"944",944,3339.85,273.464727288013
"945",945,3340.8,273.207251038844
"946",946,3342.53,272.909962397413
"947",947,3343.45,272.967063355211
"948",948,3344.56,273.008355220499
"949",949,3345.74,273.074697295502
"950",950,3346.43,272.608434731702
"951",951,3347.6,272.335466035194
"952",952,3354.17,271.036098643108
"953",953,3357.17,270.807735107289
"954",954,3358.83,270.621061055618
"955",955,3360.38,271.026510313898
"956",956,3362.51,271.548737928769
"957",957,3363.84,271.273864378693
"958",958,3364.95,271.029290414572
"959",959,3365.51,270.865895291975
"960",960,3366.73,271.148692108819
"961",961,3368.14,270.578542901664
"962",962,3369.89,270.778260880848
"963",963,3371.45,271.509710189659
"964",964,3372.67,271.598747970218
"965",965,3374.59,271.10287640665
"966",966,3381.16,272.292612956553
"967",967,3382.67,272.196752034593
"968",968,3384.1,271.171551053959
"969",969,3386.39,270.91460859746
"970",970,3387.65,270.825538349363
"971",971,3389.05,270.738696752407
"972",972,3390.34,270.626889897057
"973",973,3392.43,269.78866607668
"974",974,3394.68,268.823958768709
"975",975,3396.49,268.888940875694
"976",976,3399.33,269.226691121295
"977",977,3400.49,269.031953154605
"978",978,3401.91,268.864694858611
"979",979,3403.54,269.286427808793
"980",980,3404.92,269.173770616453
"981",981,3406.15,269.389897113211
"982",982,3408.91,269.423255878331
"983",983,3410.84,270.032946736565
"984",984,3411.51,270.086312242228
"985",985,3413.51,269.177778924388
"986",986,3415.28,268.76906387635
"987",987,3416.26,268.461069540047
"988",988,3417.42,268.664981572278
"989",989,3418.83,268.187671927211
"990",990,3421.41,267.887775953011
"991",991,3422.98,268.265057378148
"992",992,3424.23,267.592365059962
"993",993,3425.68,266.888425974586
"994",994,3428.95,265.011658786796
"995",995,3430.46,265.463742126563
"996",996,3432.19,264.838227542167
"997",997,3433.49,264.614585174114
"998",998,3435.85,263.012630760186
"999",999,3437.14,263.195054603381
"1000",1000,3439.11,262.211530577274
"1001",1001,3440.59,261.64290936351
"1002",1002,3441.89,262.233911120233
"1003",1003,3443.52,262.225382278511
"1004",1004,3444.75,261.913447612764
"1005",1005,3446.33,261.72277163426
"1006",1006,3447.06,261.592976305797
"1007",1007,3448.22,261.688710903129
"1008",1008,3450.06,262.162599710311
"1009",1009,3452.26,259.960627166438
"1010",1010,3453.93,259.792506754249
"1011",1011,3454.93,259.584798818763
"1012",1012,3457.3,259.231946372746
"1013",1013,3460.85,258.128124751796
"1014",1014,3461.93,258.204376610874
"1015",1015,3473.73,263.091598098265
"1016",1016,3475.43,263.494896927949
"1017",1017,3477.29,263.343432679369
"1018",1018,3478.69,263.420073746336
"1019",1019,3479.78,263.240051755968
"1020",1020,3481.09,262.959923013206
"1021",1021,3483.31,261.820190245523
"1022",1022,3484.98,262.027679160933
"1023",1023,3491.88,262.462860479941
"1024",1024,3492.98,262.377166258303
"1025",1025,3494.14,262.834587918068
"1026",1026,3495.59,262.043719653994
"1027",1027,3497.05,261.582262974825
"1028",1028,3498.05,261.374586068394
"1029",1029,3498.68,261.123326256295
"1030",1030,3500.67,260.397367478819
"1031",1031,3502.18,259.952419111691
"1032",1032,3503.44,259.818558290826
"1033",1033,3506.37,258.753954930005
"1034",1034,3508.58,258.099197123036
"1035",1035,3510.4,258.651163234238
"1036",1036,3512.33,258.851974196556
"1037",1037,3514.52,258.831230064236
"1038",1038,3516.4,259.081360802261
"1039",1039,3518.03,259.119193937205
"1040",1040,3519.04,258.662094617513
"1041",1041,3520.57,259.007322348815
"1042",1042,3522.43,258.550710302602
"1043",1043,3524.16,257.882116988802
"1044",1044,3525.5,257.543072792561
"1045",1045,3533.53,255.272579804412
"1046",1046,3535.04,255.596901705823
"1047",1047,3537.09,255.953163921082
"1048",1048,3538.59,255.888157979105
"1049",1049,3540.11,255.730796547913
"1050",1050,3541.57,255.669580600517
"1051",1051,3542.34,255.667643315269
"1052",1052,3544.46,255.487785392665
"1053",1053,3545.17,255.152996486739
"1054",1054,3546.75,254.41532794018
"1055",1055,3548.29,254.439304147275
"1056",1056,3549.38,254.518629827549
"1057",1057,3550.45,253.972812312537
"1058",1058,3551.03,253.920629251733
"1059",1059,3552.49,253.86063523361
"1060",1060,3554.51,253.757758303051
"1061",1061,3556.16,253.339861159916
"1062",1062,3557.4,252.610531862947
"1063",1063,3559.56,253.393187506585
"1064",1064,3561.23,253.078374693243
"1065",1065,3562.88,252.020052112261
"1066",1066,3564.45,252.172675127199
"1067",1067,3565.84,251.644559334042
"1068",1068,3566.92,251.05263965708
"1069",1069,3569.38,251.761903713839
"1070",1070,3570.6,251.2669713852
"1071",1071,3571.64,251.561648568106
"1072",1072,3573.42,251.309185400508
"1073",1073,3576.28,252.149830397914
"1074",1074,3577.47,251.954439323758
"1075",1075,3583.53,252.833696090509
"1076",1076,3584.78,252.582123058796
"1077",1077,3585.85,252.802129474154
"1078",1078,3587.2,252.976982224379
"1079",1079,3588.88,252.703254726754
"1080",1080,3590.14,252.48714418718
"1081",1081,3592.29,252.705653624404
"1082",1082,3593.94,252.413394288341
"1083",1083,3595.32,252.585134362674
"1084",1084,3596.99,252.252298544953
"1085",1085,3598.54,252.624543542388
"1086",1086,3601.5,253.317204430741
"1087",1087,3602.8,253.493091572034
"1088",1088,3604.51,253.07432912211
"1089",1089,3605.9,252.677280499866
"1090",1090,3607.54,252.630501129634
"1091",1091,3609.02,252.479421303635
"1092",1092,3609.86,252.428048354298
"1093",1093,3612.25,253.831900750051
"1094",1094,3614.05,253.615408152827
"1095",1095,3615.51,253.042955390438
"1096",1096,3621.89,249.787905789668
"1097",1097,3628.98,247.73919081701
"1098",1098,3629.85,247.744303464257
"1099",1099,3631,246.925048948015
"1100",1100,3632.29,246.092546236434
"1101",1101,3633.44,245.462388651346
"1102",1102,3634.48,245.350521466408
"1103",1103,3635.91,245.732304664152
"1104",1104,3637.18,245.370319181749
"1105",1105,3638.33,245.37619252606
"1106",1106,3640.09,246.025255129664
"1107",1107,3642.07,246.09381700416
"1108",1108,3648.17,246.86601506473
"1109",1109,3650.45,247.296957833159
"1110",1110,3651.71,247.615019493543
"1111",1111,3654.06,247.905848045078
"1112",1112,3655.17,247.700212051797
"1113",1113,3656.7,247.351526734277
"1114",1114,3663.54,241.151045336044
"1115",1115,3665.73,241.379028613808
"1116",1116,3667.3,241.418597862591
"1117",1117,3668.78,241.758021604457
"1118",1118,3669.98,241.0697530977
"1119",1119,3671.41,240.106083246804
"1120",1120,3672.49,239.921135822048
"1121",1121,3673.53,239.59761954771
"1122",1122,3674.94,239.508453700364
"1123",1123,3676.48,239.274555118744
"1124",1124,3678.18,238.844837000125
"1125",1125,3679.8,238.429245375866
"1126",1126,3681.52,237.491413135573
"1127",1127,3682.75,237.24983102888
"1128",1128,3684.37,237.331403422524
"1129",1129,3685.49,237.333524642415
"1130",1130,3686.83,236.363700874117
"1131",1131,3688.83,236.586288313972
"1132",1132,3689.97,236.896365484568
"1133",1133,3691.87,236.569576969387
"1134",1134,3698.33,235.534597385727
"1135",1135,3699.49,235.461871283405
"1136",1136,3700.67,235.45507431398
"1137",1137,3701.47,235.594989528447
"1138",1138,3702.44,235.935247065971
"1139",1139,3705.33,236.219639917659
"1140",1140,3706.35,235.796667028646
"1141",1141,3708.17,235.846768222098
"1142",1142,3709.65,235.593957108969
"1143",1143,3710.77,235.536990382368
"1144",1144,3711.81,235.143098275639
"1145",1145,3712.68,234.818213806667
"1146",1146,3713.86,234.530651870212
"1147",1147,3714.87,234.582528606187
"1148",1148,3716.48,234.776639176538
"1149",1149,3717.79,234.342505747464
"1150",1150,3719.26,234.745192612214
"1151",1151,3720.39,233.938474817632
"1152",1152,3721.65,233.042909084888
"1153",1153,3723.05,233.217693205817
"1154",1154,3724.77,233.375920572432
"1155",1155,3725.92,233.305222549104
"1156",1156,3727.24,233.250986335026
"1157",1157,3728.52,232.733622388126
"1158",1158,3729.9,232.844271017035
"1159",1159,3731.07,232.758003041352
"1160",1160,3732.8,232.757905180989
"1161",1161,3734.04,232.724483569145
"1162",1162,3735.96,232.822684513864
"1163",1163,3737.44,233.060113630918
"1164",1164,3739.17,233.279476684993
"1165",1165,3740.08,233.067367033134
"1166",1166,3741.12,232.415957657252
"1167",1167,3746.8,229.626266403089
"1168",1168,3747.69,229.868064706077
"1169",1169,3753.61,227.363762959427
"1170",1170,3754.86,227.570391818275
"1171",1171,3755.8,227.616903031068
"1172",1172,3757.93,227.632933966644
"1173",1173,3759.3,227.675939293842
"1174",1174,3760.8,227.493500850668
"1175",1175,3761.62,227.287953348552
"1176",1176,3762.83,227.847239938242
"1177",1177,3763.58,227.896980979112
"1178",1178,3766.28,226.366382199078
"1179",1179,3767.5,225.71325780174
"1180",1180,3768.38,225.737658588572
"1181",1181,3773.93,223.12913573113
"1182",1182,3776.08,221.68754424353
"1183",1183,3777.48,221.586040474876
"1184",1184,3779.13,220.985746375213
"1185",1185,3780.77,221.662308227829
"1186",1186,3783.18,221.493068500889
"1187",1187,3788.63,219.146860725078
"1188",1188,3789.72,219.411843736197
"1189",1189,3790.98,219.544292947133
"1190",1190,3791.61,219.590523198948
"1191",1191,3792.96,219.945535958061
"1192",1192,3793.97,220.20561809914
"1193",1193,3795.94,220.999740390176
"1194",1194,3796.75,221.269951448771
"1195",1195,3797.46,221.109846095564
"1196",1196,3798.57,220.929773338667
"1197",1197,3799.93,221.06022101032
"1198",1198,3801.38,220.446598128124
"1199",1199,3802.29,220.548503334827
"1200",1200,3803.66,219.674746713031
"1201",1201,3805.25,219.715076056389
"1202",1202,3806.43,219.421381194387
"1203",1203,3813.75,219.127672530621
"1204",1204,3819.72,212.918397609047
"1205",1205,3820.81,213.084215105842
"1206",1206,3822.19,212.657057586656
"1207",1207,3823.4,212.80327141102
"1208",1208,3825.1,212.174670752875
"1209",1209,3826.38,212.219096809182
"1210",1210,3827.54,212.549812105922
"1211",1211,3828.94,212.365647129681
"1212",1212,3829.87,212.343330481558
"1213",1213,3831.3,212.0582395704
"1214",1214,3832.38,212.411967742884
"1215",1215,3833.48,212.410289084806
"1216",1216,3834.46,212.053948729367
"1217",1217,3835.61,212.240948219259
"1218",1218,3836.79,211.578879194527
"1219",1219,3838.43,210.925198814531
"1220",1220,3840.88,210.425028276706
"1221",1221,3842.6,210.21244665165
"1222",1222,3843.97,209.99982948526
"1223",1223,3845.12,209.884060347323
"1224",1224,3846.45,210.562564180681
"1225",1225,3848.61,211.545868417335
"1226",1226,3849.46,211.787649509712
"1227",1227,3850.55,211.711752535413
"1228",1228,3851.72,211.098381966056
"1229",1229,3853.52,210.398346577211
"1230",1230,3854.47,210.321565007183
"1231",1231,3855.58,209.762596929736
"1232",1232,3856.71,209.900327235899
"1233",1233,3857.37,209.875848582398
"1234",1234,3858.34,209.463008474508
"1235",1235,3859.75,209.569562473064
"1236",1236,3860.77,209.348766802234
"1237",1237,3863.27,209.289749130026
"1238",1238,3864.46,208.950548496939
"1239",1239,3865.77,208.35754307818
"1240",1240,3866.58,208.315474628499
"1241",1241,3867.79,207.604290208876
"1242",1242,3868.43,207.619565406042
"1243",1243,3869.11,207.654671330198
"1244",1244,3875.49,200.955017580824
"1245",1245,3877.01,200.683604188033
"1246",1246,3878.69,200.806338937733
"1247",1247,3879.83,200.906081631104
"1248",1248,3882.04,201.335787663146
"1249",1249,3883.58,201.869253616185
"1250",1250,3885.03,201.80235630463
"1251",1251,3885.88,201.719791650285
"1252",1252,3887.54,201.483709645533
"1253",1253,3888.83,201.337550377269
"1254",1254,3889.68,200.915273363443
"1255",1255,3891.48,199.904092155729
"1256",1256,3893.03,200.149260212563
"1257",1257,3893.75,200.390697933267
"1258",1258,3894.77,199.91992614216
"1259",1259,3900,195.364771490138
"1260",1260,3901.07,195.695819159132
"1261",1261,3902.53,195.87170894143
"1262",1262,3903.65,196.204097765052
"1263",1263,3904.92,196.347747580149
"1264",1264,3906.19,196.470045266113
"1265",1265,3907.05,196.441184299242
"1266",1266,3908.5,196.490804781385
"1267",1267,3910.16,196.694077185867
"1268",1268,3911.46,197.063975665393
"1269",1269,3913.01,196.195454750222
"1270",1270,3913.86,196.2414519788
"1271",1271,3914.45,195.943527991144
"1272",1272,3915.88,195.712388442579
"1273",1273,3917.48,195.82477634432
"1274",1274,3918.82,195.306150761446
"1275",1275,3919.46,195.26363530552
"1276",1276,3920.77,194.772275991604
"1277",1277,3921.98,194.606776798131
"1278",1278,3922.74,194.389155660453
"1279",1279,3923.75,194.48088763826
"1280",1280,3924.79,194.271303318141
"1281",1281,3929.88,189.95960655153
"1282",1282,3930.74,189.496068560802
"1283",1283,3932.32,189.5090882925
"1284",1284,3933.83,188.851823428108
"1285",1285,3934.45,188.566703092438
"1286",1286,3935.17,187.994038966316
"1287",1287,3936.96,186.38213813062
"1288",1288,3938.49,186.640392902036
"1289",1289,3939.71,186.010877003568
"1290",1290,3940.44,186.0572476254
"1291",1291,3942.32,185.4271552362
"1292",1292,3943.36,185.397117866302
"1293",1293,3945.13,185.135530753755
"1294",1294,3946.22,185.362139684141
"1295",1295,3946.96,185.654502620955
"1296",1296,3948.71,185.383375356546
"1297",1297,3950.16,185.75457469522
"1298",1298,3951.54,185.84567400253
"1299",1299,3952.84,186.283303306843
"1300",1300,3953.86,186.363336880765
"1301",1301,3955.98,186.56561009116
"1302",1302,3957.46,185.267397252859
"1303",1303,3959.13,185.315001000889
"1304",1304,3960.53,185.044654998285
"1305",1305,3961.54,185.482903456754
"1306",1306,3962.73,185.460380206293
"1307",1307,3963.81,184.589235215859
"1308",1308,3965.13,184.088892394491
"1309",1309,3966.14,184.606872498662
"1310",1310,3967.02,184.514923981008
"1311",1311,3967.93,184.298739424705
"1312",1312,3968.98,184.255804837084
"1313",1313,3970.47,183.542275151194
"1314",1314,3971.82,183.512880675274
"1315",1315,3973.1,183.519492262822
"1316",1316,3974.71,183.71328644429
"1317",1317,3975.48,183.636415041497
"1318",1318,3976.79,183.687332885603
"1319",1319,3977.52,183.737817159521
"1320",1320,3978.77,183.585713611992
"1321",1321,3979.86,183.039986799816
"1322",1322,3981.98,182.671974043667
"1323",1323,3983.08,182.679588129577
"1324",1324,3984.12,182.56225062574
"1325",1325,3985.09,182.854862962654
"1326",1326,3986.46,183.597573760954
"1327",1327,3987.57,183.960264429275
"1328",1328,3988.47,183.534405163686
"1329",1329,3994.16,176.675741333545
"1330",1330,4000.2,171.730585334686
"1331",1331,4001.3,171.600811139803
"1332",1332,4006.99,165.924559649708
"1333",1333,4007.77,166.069345075295
"1334",1334,4009.31,166.604939781496
"1335",1335,4010.48,165.986824352374
"1336",1336,4011.5,165.501533454399
"1337",1337,4012.61,165.533657659649
"1338",1338,4013.67,165.862731062634
"1339",1339,4015.25,165.511046657486
"1340",1340,4016.44,165.092096734036
"1341",1341,4017.63,165.071802864723
"1342",1342,4018.86,165.195263707877
"1343",1343,4019.87,165.445322225999
"1344",1344,4020.74,165.800879723757
"1345",1345,4021.63,165.388410608592
"1346",1346,4022.3,165.516668878901
"1347",1347,4023.41,166.057985187236
"1348",1348,4024.12,166.081109550409
"1349",1349,4025.42,165.272727161605
"1350",1350,4026.12,165.36096298948
"1351",1351,4027.46,164.401112090416
"1352",1352,4028.6,163.678608463925
"1353",1353,4034.41,161.463452098722
"1354",1354,4036.57,161.934283653037
"1355",1355,4037.64,161.858244501574
"1356",1356,4038.68,162.168940468036
"1357",1357,4043.96,158.74437363767
"1358",1358,4044.9,158.857124041026
"1359",1359,4046.08,157.377284564735
"1360",1360,4047.09,156.925002675311
"1361",1361,4052.94,150.728253703964
"1362",1362,4054.11,150.857340798276
"1363",1363,4055.51,151.346247947139
"1364",1364,4056.03,151.419509237673
"1365",1365,4056.96,151.466495945273
"1366",1366,4057.78,151.300729367279
"1367",1367,4059.53,151.667329668881
"1368",1368,4061.03,151.983548750873
"1369",1369,4062.33,152.131193714537
"1370",1370,4062.78,152.002829585571
"1371",1371,4063.82,152.07636173311
"1372",1372,4065.01,151.928312108711
"1373",1373,4066.64,150.947814917218
"1374",1374,4067.41,151.020441120941
"1375",1375,4073.44,143.638035535596
"1376",1376,4074.35,142.751134369
"1377",1377,4075.15,142.819330313201
"1378",1378,4076.15,142.75155892584
"1379",1379,4076.7,142.858445160009
"1380",1380,4078.36,142.62032099107
"1381",1381,4079.82,142.658976003417
"1382",1382,4080.51,142.808517344949
"1383",1383,4082.28,143.116614173636
"1384",1384,4083.34,143.180836424404
"1385",1385,4088.54,138.305942523717
"1386",1386,4089.88,137.964662435017
"1387",1387,4091.35,137.715075134104
"1388",1388,4092.68,137.197482086622
"1389",1389,4093.79,136.685829772534
"1390",1390,4094.65,136.888539411531
"1391",1391,4096.13,136.647497177403
"1392",1392,4096.9,136.366299637292
"1393",1393,4098.1,136.533675129781
"1394",1394,4098.91,136.647751462649
"1395",1395,4104.53,129.366869675729
"1396",1396,4105.26,129.567315681576
"1397",1397,4106.13,129.606526132605
"1398",1398,4107.3,129.646099482827
"1399",1399,4108.14,129.44637515359
"1400",1400,4109.38,129.725255907252
"1401",1401,4110.98,129.915977509009
"1402",1402,4111.6,130.102834230264
"1403",1403,4112.66,129.671085069225
"1404",1404,4114.69,129.210164327953
"1405",1405,4115.39,129.220342317635
"1406",1406,4116.13,129.399206514046
"1407",1407,4117.46,129.568001723833
"1408",1408,4119.25,129.302352974911
"1409",1409,4120.38,129.454237458492
"1410",1410,4121.46,128.498195561752
"1411",1411,4122.52,128.229629882481
"1412",1412,4123.51,128.303656151406
"1413",1413,4124.83,128.594740062404
"1414",1414,4125.5,128.61071950548
"1415",1415,4126.95,128.585888837309
"1416",1416,4128,128.641778092139
"1417",1417,4128.56,128.780787826179
"1418",1418,4130.63,129.569033508954
"1419",1419,4132.78,129.350169163501
"1420",1420,4134.07,128.622480637144
"1421",1421,4135.57,128.877457652256
"1422",1422,4136.99,128.908823388761
"1423",1423,4138.89,128.835882996449
"1424",1424,4139.99,128.261136323163
"1425",1425,4140.87,128.40227624717
"1426",1426,4142.13,127.347187490012
"1427",1427,4143.13,127.384699698087
"1428",1428,4144.61,127.807138084907
"1429",1429,4145.81,127.546917095656
"1430",1430,4147.27,127.058473375709
"1431",1431,4148.04,127.171316885467
"1432",1432,4148.78,127.238151003176
"1433",1433,4150.41,127.228347565479
"1434",1434,4151.25,127.378809505785
"1435",1435,4152.14,127.311676724105
"1436",1436,4154.01,126.981943757386
"1437",1437,4154.79,127.050717225346
"1438",1438,4156.29,127.402273499845
"1439",1439,4158.4,126.140293869064
"1440",1440,4159.02,126.312661617308
"1441",1441,4159.97,126.187807363757
"1442",1442,4163.71,122.75460410218
"1443",1443,4164.53,122.444252827583
"1444",1444,4165.32,122.576702846863
"1445",1445,4166.91,122.287134782582
"1446",1446,4168.01,122.405972571652
"1447",1447,4169.61,122.019281056294
"1448",1448,4170.24,121.843094995079
"1449",1449,4171.32,121.573761124428
"1450",1450,4172.38,121.166366970577
"1451",1451,4172.91,121.286045980133
"1452",1452,4177.89,114.950397295459
"1453",1453,4179.21,114.676910659399
"1454",1454,4180.12,114.819074190571
"1455",1455,4181.32,114.707346554331
"1456",1456,4183.37,110.878917944055
"1457",1457,4184.02,110.921847088913
"1458",1458,4185.05,110.745624899332
"1459",1459,4186.32,110.926391099793
"1460",1460,4187.74,110.479452817931
"1461",1461,4189.04,110.441713682884
"1462",1462,4190.16,110.477084785155
"1463",1463,4191.21,110.242826102521
"1464",1464,4193.29,110.268478146419
"1465",1465,4193.97,110.296886317399
"1466",1466,4194.93,109.878652534641
"1467",1467,4196.11,109.209454487672
"1468",1468,4197.38,109.429907458906
"1469",1469,4198.41,109.37795606395
"1470",1470,4198.99,109.482298278597
"1471",1471,4200.09,109.701348020778
"1472",1472,4201.12,109.895844169179
"1473",1473,4202.12,109.759174393926
"1474",1474,4202.94,109.867396658357
"1475",1475,4203.62,110.046067488561
"1476",1476,4205.94,109.527158202148
"1477",1477,4206.63,109.641717250398
"1478",1478,4207.65,109.027971112226
"1479",1479,4208.47,109.132525774025
"1480",1480,4209.81,109.163550267801
"1481",1481,4210.55,109.16990511042
"1482",1482,4212.92,109.329977775558
"1483",1483,4214.1,109.565118315617
"1484",1484,4215.02,109.345341173566
"1485",1485,4216,108.422201312156
"1486",1486,4217.05,108.317469700987
"1487",1487,4225.98,94.2387876137479
"1488",1488,4227.17,94.2771601677359
"1489",1489,4228.23,93.9367781160727
"1490",1490,4230.28,94.1001057331494
"1491",1491,4231.65,93.6798087404995
"1492",1492,4232.52,93.8449699442564
"1493",1493,4234.97,93.2502286941708
"1494",1494,4236.01,93.5509902554632
"1495",1495,4237.12,93.8337536994728
"1496",1496,4237.92,93.965142903143
"1497",1497,4238.73,93.7916081404715
"1498",1498,4239.99,93.2420002255454
"1499",1499,4241.17,93.3738067006898
"1500",1500,4242.17,93.7089902223092
"1501",1501,4243.84,93.6480322238217
"1502",1502,4245.14,93.8422295153096
"1503",1503,4245.98,94.0437229068576
"1504",1504,4246.95,93.6497207791897
"1505",1505,4247.59,93.6992928188227
"1506",1506,4252.92,84.4822233408074
"1507",1507,4254.09,84.6225242837958
"1508",1508,4255.17,84.6784834273474
"1509",1509,4256.21,84.6981920549296
"1510",1510,4257.01,84.8022649545054
"1511",1511,4258.36,84.5708739890556
"1512",1512,4260.13,84.1697005153784
"1513",1513,4260.83,84.2679774303503
"1514",1514,4262.22,84.715278337726
"1515",1515,4263.4,84.5421417836912
"1516",1516,4264.22,84.8076349717108
"1517",1517,4264.96,84.6445831376436
"1518",1518,4270.2,76.0879342430437
"1519",1519,4271.53,76.3453682453969
"1520",1520,4272.67,76.5918020509646
"1521",1521,4273.68,76.7349998502652
"1522",1522,4274.41,76.7887164217307
"1523",1523,4276,77.0257729397745
"1524",1524,4277.25,77.18865450206
"1525",1525,4278.12,77.2217428951042
"1526",1526,4278.86,77.0810959544255
"1527",1527,4279.86,76.4887289511707
"1528",1528,4281.11,76.4723353952793
"1529",1529,4281.72,76.4213572136994
"1530",1530,4283.57,76.6051472543365
"1531",1531,4284.33,76.6271380310415
"1532",1532,4286.12,76.3548705887598
"1533",1533,4286.87,76.5094111858143
"1534",1534,4288.47,76.2205008345835
"1535",1535,4289.19,76.2369637804697
"1536",1536,4290.24,76.289734803338
"1537",1537,4291.19,76.3309772032828
"1538",1538,4292.42,76.5970935967857
"1539",1539,4293.51,76.5620491741004
"1540",1540,4294.37,76.6641178759462
"1541",1541,4299.49,66.7021867495491
"1542",1542,4300.61,66.8158777174372
"1543",1543,4302.45,65.8704536698106
"1544",1544,4303.29,65.8297920029489
"1545",1545,4304.86,66.0732712351763
"1546",1546,4306.08,65.6962216215936
"1547",1547,4307.11,65.6291840417036
"1548",1548,4307.94,65.7065438064573
"1549",1549,4308.67,65.6172025670652
"1550",1550,4310.08,65.6302283150597
"1551",1551,4310.81,65.7649157333463
"1552",1552,4312.13,65.1969285699065
"1553",1553,4313.4,64.8809321259748
"1554",1554,4314.46,65.1691536377341
"1555",1555,4315.75,64.7285513010708
"1556",1556,4316.2,64.5935231453064
"1557",1557,4316.6,64.459837938601
"1558",1558,4317.61,63.73253692288
"1559",1559,4318.4,63.6184967703036
"1560",1560,4320.69,63.4648864978251
"1561",1561,4321.88,63.3470926042714
"1562",1562,4323.31,62.6109834815366
"1563",1563,4324.54,62.0547851791976
"1564",1564,4325.85,62.1895725125437
"1565",1565,4326.39,62.1087178122591
"1566",1566,4327.65,61.4827519543391
"1567",1567,4328.89,61.3924114351129
"1568",1568,4330.04,61.3041630237328
"1569",1569,4330.79,61.338487102308
"1570",1570,4331.47,61.3732503505058
"1571",1571,4332.59,60.9427774327042
"1572",1572,4333.41,60.8415884809798
"1573",1573,4334.33,60.9106076247161
"1574",1574,4334.92,60.9607722849355
"1575",1575,4336.48,60.780027288343
"1576",1576,4337.34,60.8528976427183
"1577",1577,4338.32,60.7468467818651
"1578",1578,4339.88,61.1098166988717
"1579",1579,4340.44,61.1650061701786
"1580",1580,4341.56,61.281486650216
