Site,Abundance,Species
central,1,Acantholaimus sp_28
central,1,Acantholaimus sp_28
central,1,Acantholaimus sp_29
central,1,Acantholaimus sp_29
central,1,Acantholaimus sp_29
central,1,Acantholaimus sp_29
central,1,Acantholaimus sp_3
central,1,Acantholaimus sp_30
central,1,Acantholaimus sp_31
central,1,Acantholaimus sp_31
central,1,Acantholaimus sp_32
central,1,Acantholaimus sp_32
central,1,Acantholaimus sp_32
central,1,Acantholaimus sp_32
central,1,Acantholaimus sp_32
central,1,Acantholaimus sp_34
central,1,Acantholaimus sp_34
central,1,Acantholaimus sp_34
central,1,Acantholaimus sp_35
central,1,Acantholaimus sp_36
central,1,Acantholaimus sp_36
central,1,Acantholaimus sp_38
central,1,Acantholaimus sp_40
central,1,Acantholaimus sp_41
central,1,Acantholaimus sp_41
central,1,Acantholaimus sp_42
central,1,Acantholaimus sp_43
central,1,Acantholaimus sp_6
central,1,Acantholaimus sp_8
central,1,Acantholaimus sp_9
central,1,Acantholaimus sp_9
central,1,Acantholaimus sp_9
central,1,Acantholaimus sp_9
central,1,Acantholaimus sp_9
central,1,Acantholaimus tchesunovi
central,1,Acantholaimus tchesunovi
central,1,Acantholaimus tchesunovi
central,1,Acantholaimus veitkoehlerae
central,1,Acantholaimus veitkoehlerae
central,1,Acantholaimus veitkoehlerae
central,1,Acantholaimus veitkoehlerae
central,1,Acantholaimus veitkoehlerae
central,1,Acantholaimus veitkoehlerae
central,1,Acantholaimus veitkoehlerae
central,1,Acantholaimus veitkoehlerae
central,1,Acantholaimus veitkoehlerae
central,1,Acantholaimus veitkoehlerae
central,1,Acantholaimus veitkoehlerae
central,1,Acantholaimus veitkoehlerae
central,1,Acantholaimus veitkoehlerae
central,1,Acantholaimus veitkoehlerae
central,1,Acantholaimus veitkoehlerae
central,1,Acantholaimus veitkoehlerae
central,1,Acantholaimus veitkoehlerae
central,1,Acantholaimus veitkoehlerae
central,1,Acantholaimus veitkoehlerae
central,1,Acantholaimus veitkoehlerae
central,1,Acanthomunna aff. tannerensis
central,1,Acesta sp. A
central,1,Acesta sp. A
central,1,Acesta sp. A 1097
central,1,Acesta sp. A 1097
central,1,Acrocirrid sp. PIP#9
central,1,Acrocirrid sp. PIP#9
central,1,Acrocirridae sp.1
central,1,Acrocirridae sp.1
central,1,Acrocirridae sp.1
central,1,Acrocirridae sp.1
central,1,Acrocirridae sp.1
central,1,Acrocirridae sp.1
central,1,Acrocirridae sp.1
central,1,Acrocirridae sp.3
central,1,Acropora humilis
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_002
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_004
central,1,ACT_009
central,1,ACT_009
central,1,ACT_009
central,1,ACT_009
central,1,ACT_009
central,1,ACT_009
central,1,ACT_009
central,1,ACT_009
central,1,ACT_009
central,1,ACT_009
central,1,ACT_009
central,1,ACT_009
central,1,ACT_009
central,1,ACT_009
central,1,ACT_009
central,1,ACT_009
central,1,ACT_009
central,1,ACT_009
central,1,ACT_009
central,1,ACT_009
central,1,ACT_009
central,1,ACT_009
central,1,ACT_009
central,1,ACT_009
central,1,ACT_009
central,1,ACT_010
central,1,ACT_010
central,1,ACT_010
central,1,ACT_010
central,1,ACT_010
central,1,ACT_010
central,1,ACT_010
central,1,ACT_010
central,1,ACT_010
central,1,ACT_010
central,1,ACT_010
central,1,ACT_010
central,1,ACT_010
central,1,ACT_010
central,1,ACT_010
central,1,ACT_010
central,1,ACT_010
central,1,ACT_010
central,1,ACT_010
central,1,ACT_010
central,1,ACT_010
central,1,ACT_010
central,1,ACT_010
central,1,ACT_010
